연수횟수,토익,토스등급,오픽점수,토플ibt,탭스,체류시간
0,700,0,0,0,0,0
0,320,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,780,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,12
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,545,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,965,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,835,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,900,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,960,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,750,0,0,0,0,0
0,815,0,0,0,0,0
0,0,0,0,0,0,0
0,870,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,850,0,0,0,0,12
2,0,0,0,0,0,15
0,0,0,0,0,0,0
0,760,0,0,0,0,0
0,0,0,0,0,0,0
0,845,0,0,0,0,0
0,0,0,0,0,0,0
0,700,0,0,0,0,0
0,740,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,2
0,850,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,700,0,4,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,890,0,0,0,0,0
2,0,0,0,0,0,23
0,0,0,0,0,0,0
0,920,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,800,0,0,0,0,8
1,0,0,0,0,0,1
1,0,0,0,0,0,12
1,0,0,0,0,0,6
1,0,0,0,0,0,6
0,0,0,0,0,0,0
2,990,0,0,0,0,7
0,980,0,1,0,0,0
1,940,2,0,0,0,6
0,0,0,0,0,0,0
1,755,0,0,0,0,4
0,860,0,0,0,0,0
1,0,0,0,0,0,8
1,800,0,3,0,0,18
1,850,3,0,0,0,8
3,935,0,0,0,0,21
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,830,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,10
0,0,0,0,0,0,0
0,840,2,0,0,0,0
0,815,0,0,0,0,0
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,530,0,0,0,0,12
2,980,0,0,0,0,4
1,920,0,0,0,0,12
0,0,0,0,0,0,0
2,985,0,1,0,0,9
0,0,2,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,955,0,0,0,0,6
0,0,0,0,0,0,0
2,940,0,0,0,0,6
0,965,0,0,97,0,0
0,0,0,0,0,0,0
1,955,0,1,0,0,10
0,985,2,0,0,0,0
1,875,0,0,0,0,3
0,885,2,0,0,0,0
0,0,0,0,0,0,0
1,930,0,0,0,0,11
0,0,0,0,0,0,0
1,960,2,0,0,0,12
1,930,2,0,0,0,9
0,710,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,780,0,0,0,0,1
1,0,3,3,0,0,6
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,900,0,1,0,0,0
0,925,0,0,0,0,0
0,720,0,0,0,0,0
0,870,0,0,0,0,0
0,750,0,0,0,0,0
0,0,0,0,0,0,0
0,925,0,0,0,0,0
0,770,0,0,0,0,0
1,920,0,0,0,0,10
0,870,0,0,0,0,0
0,935,2,0,0,0,0
0,820,0,2,0,0,0
1,0,0,3,0,0,5
1,930,3,0,0,0,10
0,0,0,0,0,0,0
1,815,0,4,0,0,1
1,745,0,0,0,0,2
1,945,0,0,0,0,6
0,980,0,0,0,0,0
0,0,0,0,0,0,0
1,890,0,2,0,0,12
0,905,0,0,0,0,0
0,0,0,0,0,0,0
0,920,0,0,0,0,0
1,940,0,0,0,0,6
0,800,0,0,0,0,0
1,0,0,0,0,0,12
0,0,0,0,0,0,0
1,950,0,0,0,3,8
0,780,0,0,0,0,0
1,850,0,2,0,0,12
0,725,3,0,0,0,0
0,835,0,0,0,0,0
0,870,0,0,0,0,0
0,0,0,0,0,0,0
0,650,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,895,0,0,0,0,0
0,780,0,0,0,0,0
0,0,0,0,0,0,0
0,700,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,845,0,0,0,0,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
2,855,0,2,0,0,34
0,0,0,0,0,0,0
0,765,0,0,0,0,0
0,970,1,0,0,0,0
0,0,0,0,0,0,0
0,940,0,0,0,0,0
0,0,0,0,0,0,0
0,825,3,0,0,0,0
0,800,0,0,0,0,0
0,675,0,0,0,0,0
0,0,0,0,0,0,0
0,660,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,820,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,975,0,0,0,0,0
0,0,0,0,0,0,0
1,905,4,3,0,0,2
0,0,0,0,0,0,0
1,775,0,0,0,0,1
0,0,0,0,0,0,0
0,840,3,0,0,0,0
0,700,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,800,0,0,0,0,0
1,0,0,0,0,0,1
0,815,0,0,0,0,0
0,850,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,450,0,0,0,0,0
1,0,0,0,0,0,12
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,840,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,795,0,0,0,0,0
0,0,0,0,0,0,0
1,890,0,0,0,0,4
0,0,0,0,0,0,0
0,990,1,0,0,0,0
1,0,0,0,0,0,6
1,0,0,0,0,0,12
1,0,0,0,0,0,12
0,630,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
1,940,3,0,0,0,6
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,665,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,10
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,850,3,0,0,0,0
0,760,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,840,0,0,0,0,0
1,780,0,0,0,0,12
1,0,0,0,0,0,24
0,0,0,0,0,0,0
1,710,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,600,0,0,0,0,0
0,990,0,0,0,0,0
0,840,0,0,0,0,0
0,945,0,0,0,0,0
0,930,0,0,0,0,0
0,750,0,0,0,0,0
0,890,0,0,0,0,0
0,945,0,0,92,0,0
0,990,0,0,0,0,0
1,0,0,2,0,0,12
0,820,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,845,0,0,0,0,0
2,900,0,0,0,0,6
1,0,0,0,0,0,9
0,0,0,0,0,0,0
0,945,0,0,0,0,0
0,760,0,0,0,0,0
0,860,0,0,0,0,0
0,0,3,0,0,0,0
1,730,0,0,0,0,1
0,955,0,0,0,0,0
1,905,3,2,0,0,6
0,0,0,0,0,0,0
0,935,0,1,0,0,0
0,0,0,2,0,0,0
0,0,0,0,0,0,0
0,935,0,0,0,0,0
0,0,0,0,0,0,0
0,905,0,0,0,0,0
0,0,0,0,0,0,0
0,740,0,0,0,0,0
0,0,0,0,0,0,0
0,930,0,0,0,0,0
0,850,0,0,0,0,0
0,0,0,0,0,0,0
0,845,0,0,0,0,0
0,0,0,0,0,0,0
0,805,0,0,0,0,0
0,620,0,0,0,0,0
0,730,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,760,0,0,0,0,0
0,445,0,0,0,0,0
0,700,0,0,0,0,0
0,670,5,0,0,0,0
0,0,0,0,0,0,0
0,730,0,0,0,0,0
0,775,0,0,0,0,0
0,850,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,750,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,725,4,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,645,0,4,0,0,12
0,0,0,0,0,0,0
0,500,0,0,0,0,0
0,720,0,0,0,0,0
0,0,0,0,0,0,0
1,875,0,0,0,0,6
0,890,0,0,0,0,0
0,600,0,0,0,0,0
0,0,0,0,0,0,0
0,800,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,960,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,850,2,0,0,0,12
0,700,0,0,0,0,0
0,965,0,0,0,0,0
0,910,0,1,0,0,0
0,970,0,0,0,0,0
0,0,0,0,0,0,0
0,980,0,0,0,0,0
0,0,0,0,0,0,0
0,875,3,0,0,0,0
0,0,0,0,0,0,0
0,930,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,910,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,950,2,0,0,0,0
0,650,0,0,0,0,0
0,0,4,0,0,0,0
0,750,0,0,0,0,0
1,860,0,0,0,0,12
1,845,0,2,0,0,10
0,700,3,0,0,0,0
0,800,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,750,0,2,0,0,0
0,785,0,0,0,0,0
1,845,0,0,0,0,6
0,840,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,500,0,0,0,0,0
0,830,0,0,0,0,0
0,840,3,0,0,0,0
0,0,0,0,0,0,0
0,500,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,900,0,0,0,0,0
0,810,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,930,0,0,0,0,0
0,0,0,0,0,0,0
0,850,0,0,0,0,0
0,540,0,0,0,0,0
0,0,0,0,0,0,0
2,840,3,0,0,0,10
0,0,0,0,0,0,0
0,780,0,0,0,0,0
0,0,0,0,0,0,0
0,750,0,0,0,0,0
1,625,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,700,0,4,0,0,0
0,825,3,2,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,760,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,610,0,0,0,0,0
0,680,0,0,0,0,0
1,0,0,0,0,0,6
0,0,0,0,0,0,0
0,840,0,0,0,0,0
0,0,0,0,0,0,0
0,785,3,4,0,0,0
0,775,0,0,0,0,0
0,0,0,0,0,0,0
0,700,0,0,0,0,0
0,935,0,2,0,0,0
1,880,0,0,0,0,6
0,0,0,0,0,0,0
0,800,0,0,0,0,0
0,920,0,0,0,0,0
1,0,0,0,0,0,2
0,820,0,0,0,0,0
1,0,0,0,0,0,12
0,860,2,0,0,0,0
0,865,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,650,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,95,0,2,0,0,1
1,0,0,0,0,0,20
0,0,0,0,0,0,0
0,860,3,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,860,0,0,0,0,0
0,880,0,0,0,0,0
0,760,0,0,0,0,0
0,865,0,0,0,0,0
0,850,0,0,0,0,0
0,0,3,0,0,0,0
0,945,3,0,0,0,0
0,0,0,0,0,0,0
0,800,0,0,0,0,0
0,0,0,0,71,0,0
1,725,0,0,0,0,11
0,755,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,10
0,860,3,0,0,0,0
0,800,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,870,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,800,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,960,2,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,850,0,0,0,0,0
0,750,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,800,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,810,0,1,0,0,0
2,700,0,0,0,0,10
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,2,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,130,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,990,0,0,117,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,6
0,980,0,0,0,0,0
0,0,0,0,0,0,0
0,890,3,0,0,0,0
0,0,0,0,0,0,0
0,775,0,0,0,0,0
1,0,3,0,0,0,10
0,0,0,0,0,0,0
2,0,0,0,0,0,3
0,885,0,0,0,0,0
0,832,0,0,0,0,0
0,830,0,0,0,0,0
0,850,3,0,0,0,0
0,800,0,0,0,0,0
1,970,0,1,0,0,10
2,800,0,0,0,0,19
0,840,0,0,0,0,0
0,0,0,0,0,0,0
0,985,0,1,0,0,0
1,920,0,2,0,0,6
0,990,0,0,0,0,0
0,0,0,0,0,0,0
0,880,0,0,0,0,0
1,0,0,0,0,0,2
0,0,0,0,0,0,0
1,0,0,0,0,0,6
0,880,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,600,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,720,0,0,0,0,0
0,960,0,2,0,0,0
0,810,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,805,0,0,0,0,0
0,0,0,0,0,0,0
0,965,0,0,0,0,0
0,0,0,0,0,0,0
1,920,2,0,0,0,3
1,0,0,0,0,0,12
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,965,0,2,0,0,10
1,0,0,0,0,0,6
3,945,0,0,0,0,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,950,0,0,90,0,0
0,0,0,0,0,0,0
1,980,2,0,104,0,12
0,720,0,0,0,0,0
0,0,0,0,0,0,0
1,900,0,0,0,0,4
1,890,3,0,0,0,1
0,0,0,0,0,0,0
0,665,0,0,0,0,0
1,0,0,0,0,0,6
1,0,0,0,0,0,12
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,4
0,930,3,0,0,0,0
0,630,0,0,0,0,0
0,0,0,0,0,0,0
0,850,0,0,0,0,0
0,735,0,0,0,0,0
0,0,0,0,0,0,0
0,615,0,0,0,0,0
0,0,0,0,0,0,0
0,750,0,0,0,0,0
0,0,0,0,0,0,0
0,920,0,0,0,0,0
0,850,0,0,0,0,0
0,700,0,0,0,0,0
0,600,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,850,0,0,0,0,3
0,0,0,0,0,0,0
0,870,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,645,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,620,0,0,0,0,2
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,985,0,2,102,0,0
0,945,0,0,0,0,0
0,800,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,500,0,0,0,0,0
0,820,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,990,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,6
1,0,0,0,0,0,4
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,4
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,8
1,935,0,0,0,0,10
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,980,2,1,0,0,0
0,760,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,900,3,1,0,0,10
0,0,0,0,0,0,0
0,480,8,9,0,10,0
0,0,0,0,0,0,0
0,880,0,0,0,0,0
0,965,0,1,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,6
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,800,0,0,0,0,0
0,890,0,0,0,0,0
0,0,0,4,0,0,0
0,0,0,4,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,885,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,570,0,0,0,0,0
1,0,0,0,0,0,8
0,760,3,0,0,0,0
0,450,0,0,0,0,0
2,0,0,0,0,0,2
0,780,0,0,0,0,0
0,0,0,0,0,0,0
0,855,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,700,0,0,0,0,0
0,0,0,4,0,0,0
0,0,0,0,0,0,0
0,920,0,0,113,0,0
0,0,0,0,0,0,0
0,895,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,850,0,0,0,0,36
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,12
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,905,3,0,0,0,0
0,0,0,0,0,0,0
0,880,0,0,0,0,0
0,0,0,0,0,0,0
0,875,3,0,0,0,0
0,815,0,4,0,0,0
0,0,3,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,4,71,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
2,840,3,0,0,0,15
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,620,0,4,0,0,2
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,3,0,0,0,0
0,0,3,0,0,0,0
0,930,2,0,0,0,0
0,0,0,1,0,0,0
1,850,0,0,0,0,8
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,800,0,0,0,0,0
0,0,0,0,0,0,0
0,940,0,0,0,0,0
0,860,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,915,0,0,0,0,0
0,830,0,0,0,0,0
1,0,0,0,0,0,6
0,0,0,0,0,0,0
1,810,0,2,0,0,4
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,825,0,0,0,0,0
0,0,0,0,0,0,0
0,770,0,4,0,0,0
0,0,0,0,0,0,0
0,835,0,0,0,0,0
0,700,3,0,0,0,0
0,0,0,0,0,0,0
0,795,0,4,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,820,3,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,880,3,0,0,0,0
0,990,1,0,105,0,0
1,0,0,0,0,0,10
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,855,3,0,0,0,0
0,0,0,0,0,0,0
0,670,0,0,0,0,0
1,0,0,4,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,815,0,0,0,0,0
0,0,0,0,0,0,0
0,0,3,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,785,6,0,0,0,0
0,739,0,0,0,0,0
0,0,0,0,0,0,0
0,510,0,0,0,0,0
0,815,0,0,0,0,0
0,790,4,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,650,0,0,0,0,0
0,0,0,0,0,0,0
0,810,3,0,0,0,0
0,0,0,0,0,0,0
0,805,0,0,0,0,0
0,0,0,0,0,0,0
0,850,2,0,0,0,0
0,0,0,0,0,0,0
2,920,0,0,82,0,8
0,850,0,0,0,0,0
0,890,3,4,0,0,0
0,0,0,0,0,0,0
0,860,0,2,0,0,0
1,0,0,2,0,0,12
1,760,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,650,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,18
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,750,0,4,0,0,0
0,0,3,0,0,0,0
0,0,0,0,0,0,0
0,830,0,0,0,0,0
0,0,3,0,0,0,0
0,665,0,0,0,0,0
0,860,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,4,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,4,0,0,2
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,500,0,0,0,0,0
1,945,3,0,0,0,12
0,400,4,0,0,0,0
2,0,0,0,0,0,4
0,0,0,0,0,0,0
0,635,0,0,0,0,0
0,765,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,705,0,0,0,0,0
0,0,0,0,0,0,0
0,910,3,0,0,0,0
1,0,0,0,0,0,3
0,930,2,0,0,0,0
0,0,0,0,0,0,0
0,945,0,3,0,0,0
0,0,0,0,0,4,0
0,0,0,0,0,0,0
0,0,3,0,0,0,0
0,955,2,0,111,0,0
2,0,0,0,0,0,17
0,640,4,0,0,0,0
0,920,0,2,0,0,0
0,0,0,4,0,0,0
1,820,0,2,0,0,12
0,0,0,0,0,0,0
1,870,0,0,0,0,5
0,560,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,750,3,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,800,0,0,0,0,0
0,865,0,0,0,0,0
0,0,3,0,0,0,0
0,840,0,0,0,0,0
0,0,0,4,0,0,0
0,790,0,2,0,0,0
0,0,0,0,0,0,0
0,0,3,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,785,0,0,0,0,0
0,0,0,0,0,0,0
0,800,0,0,73,0,0
0,400,0,0,0,0,0
0,0,0,2,0,0,0
0,0,0,6,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,800,0,0,0,0,0
0,960,0,1,0,0,0
0,940,0,0,0,0,0
0,890,0,4,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,730,0,0,0,0,0
0,0,0,0,0,0,0
0,970,0,0,0,0,0
0,0,0,0,0,0,0
0,850,0,0,0,0,0
0,925,8,7,0,8,0
0,0,3,0,0,0,0
0,810,0,0,0,0,0
0,760,0,0,0,0,0
0,0,0,0,0,0,0
1,900,0,0,0,0,7
0,800,0,0,0,0,0
0,0,0,0,0,0,0
0,780,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,4,0,0,0
0,850,0,0,0,0,0
0,890,0,1,0,0,0
